index,character,episode,line,season,show,characters_spoken,words_spoken
5759,Joey,24," Listen, buddy, we're just looking out for you.",1,Friends,47,8
5760,Ross,24, I know.,1,Friends,8,2
5761,Joey,24," We want you to be happy. And I may only have a couple beers in me, but...I love you, man. ",1,Friends,91,20
5762,Chandler,24, I'm still on my first. I just think you're nice.,1,Friends,49,10
5764,Joey,24," Like the three musketeers, only with fruit.",1,Friends,44,7
5765,Chandler,24,  Ooooh. ,1,Friends,9,1
5766,Monica,24,"  OK, how does everybody like their burgers?",1,Friends,44,7
5767,Rachel,24," Oh, no, no, no. Presents first. Food later. ",1,Friends,45,8
5768,Monica,24," Hey, hold on there, tiger. How's it going? How you holding up?",1,Friends,63,12
5769,Joey,24," Well, not so good. She definitely thinks tonight is the night we'regonna... complete the transaction, if you know what I...",1,Friends,124,20
5770,Joey,24," Then you do. Heh, heh.",1,Friends,23,5
5771,Monica,24," So, uh, have you ever thought about being there for her?",1,Friends,57,11
5772,Joey,24, What do you mean?,1,Friends,18,4
5773,Monica,24," Y'know, just be there for her.",1,Friends,31,6
5774,Joey,24, Not following you.,1,Friends,19,3
5775,Monica,24, Think about it.,1,Friends,16,3
5776,Rachel,24," OK, I'm guessing this is from...",1,Friends,33,6
5777,Rachel,24," Well, thank you, Melanie.",1,Friends,26,4
5778,Chandler,24,"  OK, this one right here is from me.",1,Friends,37,8
5779,Rachel,24,"  OK... ah, it's light... ...it rattles...it's...  Travel Scrabble! Oooohhh, thank you! ",1,Friends,88,11
5780,Rachel,24, This one's from Joey... feels like a book. Thinks it's a book... feelslike a book. And......it's a book!,1,Friends,105,18
5783,Chandler,24," Yes, the doctors say if they remove it, he'll die.",1,Friends,51,10
5784,Rachel,24, Who's this from?,1,Friends,17,3
5785,Chandler,24," Oh, that's Ross's. ",1,Friends,20,3
5786,Rachel,24, Oh... ...  Oh my God. He remembered.,1,Friends,37,7
5788,Rachel,24," It was like months ago. We were walking by this antique store, and I sawthis pin in the window, and I told him it was just like one my grandmother had when I wasa little girl. Oh! I can't believe he remembered!",1,Friends,211,42
5789,Chandler,24," Well, sure, but can you play it on a plane? ",1,Friends,45,10
5791,Monica,24, I can't believe he did this.,1,Friends,29,6
5792,Chandler,24," Come on, Ross? Remember back in college, when he fell in love withCarol and bought her that ridiculously expensive crystal duck?",1,Friends,129,21
5793,Rachel,24, What did you just say?,1,Friends,23,5
5794,Chandler,24,  ahem... um... Crystal duck.,1,Friends,29,4
5795,Rachel,24," No, no, no.... the, um, the... 'love' part?",1,Friends,44,8
5796,Chandler,24,  F-hah.... flennin....,1,Friends,23,2
5797,Rachel,24, Oh.... my God.,1,Friends,15,3
5798,Chandler,24,"  Oh, no-no-no-no-no....",1,Friends,24,2
5799,Joey,24,"  That's good, just keep rubbing your head.That'll turn back time.",1,Friends,66,10
5801,Rachel,24," I mean, this is unbelievable.",1,Friends,30,5
5803,Chandler,24, No it's not. It's small. It's tiny. It's petite. It's wee.,1,Friends,59,11
5805,Chandler,24," OK, is there a mute button on this woman?",1,Friends,42,9
5806,Monica,24," I think this is so great! I mean, you and Ross! D-did you have any idea?",1,Friends,73,16
5807,Joey,24," Well, given that he's desperately in love with you, he probably wouldn'tmind getting a cup of coffee or something.",1,Friends,115,19
5808,Rachel,24," Ross? All this time? Well, I've got to talk to him. ",1,Friends,53,11
5809,Chandler,24,  H-He's in China!,1,Friends,18,3
5810,Joey,24, The country.,1,Friends,13,2
5811,Monica,24," No, no, wait.  His flight doesn't leave foranother forty-five more minutes.",1,Friends,76,11
5812,Chandler,24, What about the time difference?,1,Friends,32,5
5813,Monica,24, From here to the airport?,1,Friends,26,5
5814,Chandler,24, Yes!  You're never gonna make it!,1,Friends,34,6
5815,Monica,24," Rachel, what're you gonna say to him?",1,Friends,38,7
5816,Rachel,24, I-I-I don't know.,1,Friends,18,3
5817,Chandler,24, Well then maybe you shouldn't go. ,1,Friends,35,6
5818,Joey,24," He's right, cause if you're just gonna, like, break his heart, that's thekind of thing that can wait.",1,Friends,102,18
5819,Monica,24," Yeah, but if it's good news, you should tell him now.",1,Friends,54,11
5820,Rachel,24, I don't know. Maybe I'll know when I see him.,1,Friends,46,10
5822,Rachel,24," Noooo... look, all I know is that I cannot wait a week until I see him.I mean, this is just too big. Y'know, I just, I've just gotta talk to him. I... I gotta...OK, I'll see you later. ",1,Friends,186,38
5823,Chandler,24," Rachel, I love you! Deal with me first! ",1,Friends,41,8
5825,Ross,24, ,1,Friends,1,0
5827,Ross,24, Ni-chou chi-ma! ,1,Friends,17,2
5828,Rachel,24," Ross! Excuse me, pardon me, excuse me....",1,Friends,42,7
5830,Rachel,24, Hi.,1,Friends,4,1
5832,Rachel,24," Oh, no, no, I don't have one. I just need to talk to my friend.",1,Friends,64,15
5834,Rachel,24," No, I know, but I—he just went on. He's right there, he's got theblue jacket on, I... can I j-just...",1,Friends,102,20
5836,Rachel,24," OK, alright, OK, um... then could you please, uh... just give him amessage for me? Please? This is very important.",1,Friends,115,20
5838,Rachel,24, Uh... I don't know.,1,Friends,20,4
5844,Joey,24," Heh, heh. It was nothin'.",1,Friends,26,5
5846,Joey,24,"  Uhhh.. y'know what? Forget about me. Let's, uh... let's giveyou another turn.",1,Friends,79,12
5848,Joey,24, Sure! Why not?,1,Friends,15,3
5851,Joey,24, How do you mean?,1,Friends,17,4
5854,Monica,24," Uh, so, uh, Rach, uh... do you wanna save this wrapping paper, I mean,it's only a little bit torn... so are you gonna go for it with Ross or should I just throwit out?",1,Friends,168,34
5855,Rachel,24," I don't know. I don't know... I thought about it all the way there, andI thought about it all the way back... and, uh, oh, you guys, y'know, it's Ross.Y'know what I mean? I mean, it's Ross.",1,Friends,190,37
5857,Rachel,24," I don't know, I mean, this is just my initial gut feeling... but I'mthinking... oh, I'm thinking it'd be really great.",1,Friends,119,21
5858,Monica,24," Oh my God, me too! Oh! Oh, we'd be like friends-in-law! Y'know what thebest part is? The best part is that you already know everything about him! I mean, it'slike starting on the fifteenth date!",1,Friends,195,35
5860,Monica,24, Another good point.,1,Friends,20,3
5862,Rachel,24,  Huh?,1,Friends,6,1
5864,Monica,24, Why isn't it working out?,1,Friends,26,5
5865,Rachel,24, I don't know... sometimes it doesn't.,1,Friends,38,6
5866,Monica,24, Is he not cute enough for you?,1,Friends,31,7
5867,Rachel,24, No!,1,Friends,4,1
5868,Monica,24, Does he not make enough money?,1,Friends,31,6
5869,Rachel,24," No, I'm just....",1,Friends,17,3
5871,Rachel,24, Wha...,1,Friends,7,1
5872,Monica,24, Is there? Is there someone else?,1,Friends,33,6
5873,Rachel,24, No! There is.. there is noone else!,1,Friends,36,7
5874,Monica,24, Then why the hell are you dumping my brother?!?,1,Friends,48,9
5876,Chandler,24," Hey, big...",1,Friends,12,2
5877,Joey,24, Shhhh!,1,Friends,7,1
5878,Chandler,24,  ...spender.,1,Friends,13,1
5879,Joey,24, She's still asleep.,1,Friends,20,3
5880,Chandler,24, So how'd it go?,1,Friends,16,4
5881,Joey,24," Oh, it was amazing. You know how you always think you're great in bed?",1,Friends,71,14
5882,Chandler,24, The fact that you'd even ask that question shows how little you knowme.,1,Friends,72,13
5883,Joey,24," Well, it's like, last night, I couldn't do the thing that usually makes megreat. So I had to do all this other stuff. And the response I got... man, oh man, it waslike a ticker tape parade!",1,Friends,190,37
5884,Chandler,24," Yes, I know, as it happens my room is very very close to the paraderoute.",1,Friends,74,15
5885,Joey,24," It was amazing! And not just for her... uh-uh. For me, too. It's like, allof a sudden, I'm blind. But all my other senses are heightened, y'know? It's like... I wasable to appreciate it on another level.",1,Friends,204,37
5886,Chandler,24, I didn't know you had another level.,1,Friends,37,7
5887,Joey,24, I know! Neither did I!,1,Friends,23,5
5889,Monica,24," Hey, great skirt! Birthday present?",1,Friends,36,5
5890,Rachel,24, Yeah.,1,Friends,6,1
5891,Monica,24," Oh, from who?",1,Friends,14,3
5892,Rachel,24, From you. I exchanged the blouse you got me.,1,Friends,45,9
5893,Monica,24," Well, it's the thought. Hey, doesn't Ross's flight get in in a couplehours? At gate 27-B?",1,Friends,90,16
5894,Rachel,24," Uh, yeah. Uh, Monica, y'know, honey, I've been thinking about it andI've decided this—this whole Ross thing, it's just not a good idea.",1,Friends,136,23
5895,Monica,24," Oh, why?",1,Friends,9,2
5896,Rachel,24," Because, I feel like I wouldn't just be going out with him. I would begoing out with all of you. Oh, and there would just be all this pressure, and I don'twanna...",1,Friends,164,32
5897,Monica,24,"  No, no, no, no, no, no pressure, no pressure!",1,Friends,47,9
5898,Rachel,24," Monica, nothing has even happened yet, and you're already so...",1,Friends,64,10
5899,Monica,24," I am not 'so'! OK, I was a teensy bit weird at first, but... I'll begood. I promise.",1,Friends,85,18
5900,Rachel,24, Who is it?,1,Friends,11,3
5902,Rachel,24, C'mon up.,1,Friends,10,2
5903,Monica,24, Behind my brother's back?  ... is exactly the kindof crazy thing you won't be hearing from me.,1,Friends,95,17
5905,Joey,24, Seven hundred bucks!,1,Friends,21,3
5906,Chandler,24," Alright, you did it! Do we have any fruit?",1,Friends,43,9
5907,Joey,24," Man, hell of a two weeks, huh? Y'know what, though? I really feel like Ilearned something.",1,Friends,91,16
5908,Chandler,24," Really? So, you're gonna stick with this 'it's all for her' thing?",1,Friends,67,12
5909,Joey,24," What, are you crazy? When a blind man gets his sight back, does he walkaround like this? ",1,Friends,90,17
5912,Ross,24, I can't believe you'd rather go out with him than me.,1,Friends,54,11
5913,Rachel,24," Would you excuse me, please? I'm trying to have a date here.",1,Friends,61,12
5914,Ross,24," Fine, just stop thinking about me.",1,Friends,35,6
5915,Ross,24," Can't do it, can you?",1,Friends,22,5
5916,Rachel,24, So I'm thinking about you. So what?,1,Friends,36,7
5917,Ross,24," I don't get it. What do you see in this guy, anyway?",1,Friends,53,12
5918,Rachel,24, Well... he happens to be a very nice... guy....,1,Friends,48,9
5920,Ross,24," Rachel, come on. Give us a chance.",1,Friends,35,7
5921,Rachel,24," Ross, it's too hard.",1,Friends,21,4
5922,Ross,24," No, no, no... why, because it might get weird for everyone else? Who caresabout them. This is about us. Look, I-I've been in love with you since, like, the ninthgrade. ",1,Friends,169,30
5923,Rachel,24," Ross, you're like my best friend.",1,Friends,34,6
5924,Ross,24, I know.,1,Friends,8,2
5925,Rachel,24," If we broke up, and I lost you...",1,Friends,34,8
5926,Ross,24," Whoa, whoa, whoa. What makes you think we're gonna break up?",1,Friends,61,11
5927,Rachel,24," Well, have you been involved with someone where you haven't broken up?",1,Friends,71,12
5928,Ross,24,"  No. But... it only has to happen once. Look, you and I bothknow we are perfect for each other, right? I mean... so, the only question is... are youattracted to me?",1,Friends,165,31
5929,Rachel,24," I don't know... I mean, I've never looked at you that way before.",1,Friends,66,13
5930,Ross,24," Well, start looking. ",1,Friends,22,3
5931,Rachel,24, Wow.,1,Friends,5,1
5933,Rachel,24, Right! You're right!,1,Friends,21,3
5935,Rachel,24, You know what?,1,Friends,15,3
5937,Rachel,24," I forgot... I am supposed to pick up a friend at the airport. I am sosorry! I'm so... if you want to stay, and finish your drinks, please do....  I mean—I'm sorry. I-I-I gotta go. I'm sorry. ",1,Friends,192,37
5940,Rachel,24,"  Excuse me, pardon me, excuse me, excuse me,sorry. Hi.",1,Friends,55,9
5942,Ross,24," Oh, hey, hey, I got that.",1,Friends,26,6
5944,Ross,24, No problem. I cannot wait for you to meet my friends.,1,Friends,54,11
5946,Ross,24, Yeah. ,1,Friends,7,1
5948,Ross,24," No, no, they will. I just... uh...",1,Friends,35,7
5950,Ross,24," Come on, they're gonna love you.",1,Friends,33,6
5953,Rachel,1, Oh my god. Oh my god.  Excuse me.Move! Move! Emergency! Excuse me!  ,2,Friends,69,12
5954,Ross,1,  Rach!,2,Friends,7,1
5955,Rachel,1," Oh, there you are! Hi! Oh, so, so, how was China, you? ",2,Friends,56,12
5956,Ross,1," It was, it was great. Oh, what happened?",2,Friends,41,8
5957,Rachel,1, What?,2,Friends,6,1
5958,Ross,1, You're bleeding. ,2,Friends,18,2
5959,Rachel,1," I am? Oh, look at that, yes I am. Enough about me, enough about me, Mr.Back from the Orient. Come on. I wanna hear everything! Everything. ",2,Friends,140,26
5960,Ross,1," Well, where do I start? This is Julie. Julie, this is Rachel.",2,Friends,62,12
5961,Rachel,1," These are, these aren't for you.  These are for you.  Welcome to our country.",2,Friends,78,14
5963,Rachel,1," Ok, well, not a problem. We'll just use them to stop the bleeding. Ok.Baggage claim? Ok.",2,Friends,89,16
5965,Chandler,1, No way!,2,Friends,8,2
5966,Monica,1," I'm telling you, she went to the airport, and she's gonna go for it withRoss! ",2,Friends,79,15
5968,Joey,1," Um, this?",2,Friends,10,2
5970,Monica,1," Guys, you got your hair cut.",2,Friends,29,6
5971,Chandler,1," Yes, yes, we did, thanks to Vidal Buffay.",2,Friends,42,8
5973,Rachel,1,"  Airport, airport. Ross, not alone, Julie, armaround her. Cramp, cramp.",2,Friends,72,10
5974,Chandler,1," Ok, I think she's trying to tell us something. Quick, get the verbs.",2,Friends,69,13
5975,Rachel,1,"  You, you, you said he liked me. You, you slowpokes!",2,Friends,53,10
5976,Ross,1," That's all right, Rach, we got the bags. Hi, hello. Julie, this is mysister Monica. This is Chandler. Phoebe. Joey, what up?",2,Friends,125,22
5977,Joey,1, What up?!,2,Friends,10,2
5978,Ross,1," Everyone, this is Julie.",2,Friends,25,4
5979,Rachel,1,  Julie.,2,Friends,8,1
5982,Ross,1, And bus.,2,Friends,9,2
5984,Ross,1, The screaming guy?,2,Friends,19,3
5986,Ross,1, You gotta hear this story.,2,Friends,27,5
5988,Ross,1, 200 at least.,2,Friends,14,3
5990,Rachel,1," And the chicken pooped in her lap. Oh, I'm so sorry. I just gave awaythe ending, didn't I? Oh! It's just, I just heard this story in the cab, and it is all Ican think about.",2,Friends,174,36
5991,Monica,1," This is amazing. I mean, how, how did this happen?",2,Friends,51,10
5993,Ross,1," But we haven't seen each other since then. Well I land in China, guesswho's in charge of the dig. ",2,Friends,99,19
5994,Rachel,1," Julie! Julie, isn't that great? I mean, isn't that justkick-you-in-the-crotch, spit-on-your-neck fantastic?",2,Friends,108,12
5995,Monica,1,  It's an expression.,2,Friends,21,3
5996,Ross,1," Well, we just wanted to say a quick hi, and then we're gonna go see thebaby.",2,Friends,77,16
5998,Chandler,1," Well, listen, don't tell us what's gonna happen though, 'cause I liketo be surprised.",2,Friends,86,14
5999,Rachel,1, Bye. ,2,Friends,6,1
6001,Ross,1," Hey, Rach, can I get some coffee?",2,Friends,34,7
6002,Rachel,1," Yeah, sure.",2,Friends,12,2
6003,Ross,1, Thank you.,2,Friends,11,2
6004,Chandler,1," Hey, Rach, can I get...",2,Friends,24,5
6005,Rachel,1, Did you talk to him?,2,Friends,21,5
6006,Chandler,1, Not yet.,2,Friends,9,2
6007,Rachel,1," Then, no.",2,Friends,10,2
6008,Chandler,1," So what the hell happened to you in China? I mean, when last we leftyou, you were totally in love with, you know.",2,Friends,114,23
6009,Ross,1," I know, I know I was, but there was always this little voice inside thatkept saying it's never gonna happen, move on. You know whose voice that was?",2,Friends,149,28
6010,Chandler,1, God?,2,Friends,5,1
6011,Ross,1," It was you, pal.",2,Friends,17,4
6012,Chandler,1," Well, maybe it was God, doing me.",2,Friends,34,7
6013,Ross,1," Look, you were right. She looks at me and sees a friend, that's all. Butthen I met Julie, and I don't know, we're havin' a great time. And I have to say, I neverwould've gone for it with her if it hadn't been for you.",2,Friends,218,45
6014,Chandler,1," Well, you owe me one, big guy.",2,Friends,31,7
6015,Rachel,1,  Here's your lemonade.,2,Friends,23,3
6016,Ross,1, I didn't order lemonade.,2,Friends,25,4
6017,Rachel,1," Oh. Well then, you better go take that back because they're gonna chargeyou for that. ",2,Friends,87,15
6018,Ross,1, But...,2,Friends,7,1
6019,Rachel,1," Go-go-go-go, come on!   Souh, what did you find out?",2,Friends,53,9
6020,Chandler,1," He said...he said, he said that they're having a great time. I'msorry. But, the silver lining, if you wanna see it, is that he made the decision all byhimself! Without any outside help whatsoever.",2,Friends,197,34
6021,Rachel,1, How is that the silver lining?,2,Friends,31,6
6022,Chandler,1, You have to really wanna see it.,2,Friends,33,7
6024,Ross,1," Ironically, these are the guys who were picked last in gym.",2,Friends,60,11
6025,Monica,1," Pheebes, you know what I'm thinking?",2,Friends,37,6
6027,Monica,1," No, although now that's what I'm thinking.",2,Friends,43,7
6029,Monica,1," Well, I was thinking, that you gave the guys such great haircuts, Ithought, maybe you'd like to do mine?",2,Friends,105,19
6031,Monica,1, Why not?,2,Friends,9,2
6033,Monica,1, No you're not.,2,Friends,15,3
6035,Joey,1,"  Hello? Oh, hi. Yeah, hold on a second. Ross, it'sJulie, for you. ",2,Friends,67,12
6036,Ross,1,  Hello? Hi.,2,Friends,12,2
6037,Chandler,1,  Hi. Anybody know a good tailor?,2,Friends,33,6
6038,Joey,1, Needs some clothes altered?,2,Friends,28,4
6039,Chandler,1," No, no, I'm just looking for a man to draw on me with chalk.",2,Friends,61,14
6040,Joey,1," Why don't you go see Frankie? My family's been goin' to him forever. Hedid my first suit when I was 15. No wait, 16. No, 'scuse me, 15.  Allright, when was 1990?",2,Friends,162,32
6041,Chandler,1, Okay. You have to stop the Q-tip when there's resistance!,2,Friends,58,10
6042,Ross,1,"  Ok, ok, sweetheart, I'll see you later. Ok, bye. What?  Oh, that is so sweet. No, no, ok, you hang up. Ok, ok, one, two,three.  Well you didn't hang upeither. ",2,Friends,161,30
6043,Rachel,1, She didn't hang up either!,2,Friends,27,5
6044,Ross,1," Ok, no, no, you hang up. You, you, y...",2,Friends,40,9
6045,Rachel,1,"  Sorry, I thought you were talkingto me.",2,Friends,41,7
6046,Ross,1, Rachel! I'll just call her back. ,2,Friends,34,6
6047,Rachel,1, Okay!,2,Friends,6,1
6048,Ross,1,"  Hi? Sorry, we got disconnected... ",2,Friends,36,5
6049,Rachel,1,"  Ok, ok, ok. How did this happen to me? How did this happento me? A week ago, two weeks ago, I was fine. Ross was just Ross, just this guy. Now he'sRrrooossss, oh, this really great guy that I can't have.",2,Friends,205,41
6050,Monica,1," Sweetie, I wanted you to have him too.",2,Friends,39,8
6051,Rachel,1," I know you did. I'm just gonna deal with it, I'm just gonna deal withit.  I gotta get out of here. ",2,Friends,100,21
6052,Chandler,1," Ok, I don't care what you guys say, something's bothering her.",2,Friends,63,11
6054,Joey,1,"  You know, I think I was sixteen.",2,Friends,34,7
6055,Monica,1,"  Please, just a little bit off the back.",2,Friends,41,8
6057,Rachel,1,"  Uh, morning. Do you guys think youcould close your eyes for just a sec?",2,Friends,73,14
6058,Joey,1," No-no-no-no-no,  I'm not fallin' for that again.",2,Friends,49,7
6060,Rachel,1," Well, I sorta did a stupid thing last night.",2,Friends,45,9
6061,Chandler,1, What stupid thing did you do?,2,Friends,30,6
6065,Rachel,1," Ok, Paulo, why don't you just go get dressed, and then you be on yourway, ok, bye-bye. ",2,Friends,88,17
6066,Monica,1," Rachel, how did this happen?",2,Friends,29,5
6067,Rachel,1," I don't know, I just kinda ran into him last night.",2,Friends,52,11
6069,Rachel,1, At his apartment. Is this juice?,2,Friends,33,6
6070,Joey,1," Whoa, whoa. And the fact that you dumped him because he hit on Phoebe?",2,Friends,71,14
6071,Rachel,1," Oh God, I know I'm a pathetic loser.",2,Friends,37,8
6072,Monica,1," Honey, you're not pathetic, you're sad.",2,Friends,40,6
6073,Chandler,1, People do stupid things when they're upset.,2,Friends,44,7
6074,Monica,1," My god, if I had a nickel for every guy I wish I hadn't..., but this is about your horrible mistake.",2,Friends,101,21
6076,Ross,1," Hi. Sorry we're late but we were—well, there was touching.",2,Friends,59,10
6078,Ross,1," Hey, Paulo. What are you doing here?",2,Friends,37,7
6080,Ross,1,"  So, uh, he's back.",2,Friends,20,4
6081,Rachel,1," Yeah, he's back. Is that a problem?",2,Friends,36,7
6082,Ross,1," No, not a problem.",2,Friends,19,4
6083,Rachel,1, Good! I'm glad it's not a problem.,2,Friends,35,7
6085,Chandler,1," Well, in spite of the yummy bagels and palpable tension, I've gotpants that need to be altered.",2,Friends,96,17
6086,Joey,1," Hey, Chandler, when you see Frankie, tell him Joey Tribbiani says hello.He'll know what it means.",2,Friends,98,16
6087,Chandler,1, Are you sure he's gonna be able to crack that code?,2,Friends,52,11
6088,Monica,1,"  You know it's funny, the last time Paulo was here, my hairwas so much shorter and cuter.",2,Friends,90,17
6090,Monica,1, I promise.,2,Friends,11,2
6094,Monica,1, What? I didn't say anything.,2,Friends,29,5
6096,Monica,1," I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what wehad discussed.",2,Friends,84,14
6098,Monica,1, How who wears it?,2,Friends,18,4
6100,Monica,1, Demi Moore is not a he.,2,Friends,24,6
6102,Monica,1, That's Dudley Moore. I said I wanted it like Demi Moore.,2,Friends,57,11
6104,Monica,1, Oh my God!,2,Friends,11,3
6106,Monica,1, Oh my God!,2,Friends,11,3
6108,Monica,1," She's the actress that was in Disclosure, IndecentProposal, Ghost!",2,Friends,67,9
6110,Monica,1, I know!,2,Friends,8,2
6113,Chandler,1, At least as long as I have the pants.,2,Friends,38,9
6116,Rachel,1, How is she?,2,Friends,12,3
6118,Ross,1, How's the hair?,2,Friends,16,3
6120,Joey,1, Can we see her?,2,Friends,16,4
6122,Ross,1, Yeah. ,2,Friends,7,1
6123,Joey,1, How're you doing?,2,Friends,18,3
6124,Rachel,1, I'm okay.,2,Friends,10,2
6125,Joey,1," Ooh, that bad, huh? ",2,Friends,21,4
6126,Rachel,1, What?,2,Friends,6,1
6127,Joey,1," Look, I can sense when women are depressed and vulnerable. It'sone of my gifts.",2,Friends,80,14
6128,Rachel,1," When I saw him get off that plane with her, I really thought I hit rockbottom. But today, it's like there's rock bottom, 50 feet of crap, then me.",2,Friends,147,29
6129,Joey,1, You gotta tell Ross how you feel.,2,Friends,34,7
6130,Rachel,1, Come on. How can I just tell him? What about Julie?,2,Friends,52,11
6131,Joey,1, What about her? They've only been going out for two weeks. Ross has beenin love with you for like 10 years.,2,Friends,108,21
6132,Rachel,1," I don't know, I don't know.",2,Friends,28,6
6133,Joey,1," Look, Rach, Rach! I've been with my share of women. In fact, I've beenwith like a lot of people's share of women. The point is, I've never felt about anyone theway Ross felt about you.",2,Friends,185,35
6134,Chandler,1,"  Yo, paisan! Can I talk to you for a sec? Your tailor is a very bad man!",2,Friends,73,17
6135,Joey,1, Frankie? What're you talking about?,2,Friends,36,5
6136,Ross,1,"  Hey, what's goin' on? ",2,Friends,24,4
6137,Chandler,1, Joey's tailor...took advantage of me.,2,Friends,38,5
6138,Ross,1, What?,2,Friends,6,1
6139,Joey,1, No way. I've been going to the guy for 12 years.,2,Friends,49,11
6140,Chandler,1," Oh come on! He said he was going to do my inseam, and he ran his handup my leg, and then, there was definite...",2,Friends,112,24
6141,Ross,1, What?,2,Friends,6,1
6142,Chandler,1, Cupping.,2,Friends,9,1
6143,Joey,1," That's how they do pants! First they go up one side, they move it over,then they go up the other side, they move it back, and then they do the rear.  What? Ross, Ross, would you tell him? Isn't that how they measurepants?",2,Friends,222,43
6144,Ross,1," Yes, yes it is. In prison! Whatsa matter with you?",2,Friends,51,10
6145,Joey,1, What? That's not?  Oh my God.,2,Friends,30,6
6147,Monica,1, Even Mary Tyler Moore would've been better.,2,Friends,44,7
6148,Ross,1," I like it. I do, I think it's a Ten. ",2,Friends,38,10
6149,Monica,1, Thank you. My hair is very amused.,2,Friends,35,7
6150,Chandler,1," Come on, Monica, things could be worse. You could get caught betweenthe moon and New York City. I know it's crazy, but it's true.",2,Friends,130,24
6152,Ross,1," Well, I gotta go. Bye. Bye, Rach.",2,Friends,34,7
6153,Rachel,1,"  Wait, are you leaving?",2,Friends,24,4
6154,Ross,1," Yeah, that's kinda what I meant by ""bye!""",2,Friends,42,8
6155,Rachel,1," Well, can I talk to you for a sec? ",2,Friends,36,9
6156,Ross,1, Okay. ,2,Friends,7,1
6157,Joey,1," Hey, when the doctor does that hernia test...",2,Friends,46,8
6158,Chandler,1, That's ok.,2,Friends,11,2
6159,Ross,1, What's goin' on?,2,Friends,17,3
6160,Rachel,1," Well, first of all, Paulo and I are not back together. It was just astupid thing I did, and if I could go back in time and do it again, well, I wouldn't. Um,second of all , what?",2,Friends,179,38
6161,Ross,1," Ok. Well, before I say anything, I just need to know, is this one of thosethings where you break up with a guy, and then I tell you what I think, and then the nextday you get back together with the guy, and I look like a complete idiot?",2,Friends,237,49
6162,Rachel,1, No. No-no-no-no.,2,Friends,17,2
6163,Ross,1," Well, then, I think, I think the guy is scum. I hate him. I mean Iactually—I-I physically hate him. I always have. You are way too good to be with aguy like that. ",2,Friends,164,33
6164,Rachel,1, Really?,2,Friends,8,1
6165,Ross,1," You deserve to be with someone who appreciates you, and who getshow funny and sweet and amazing, and adorable, and sexy you are, you know? Someone whowakes up every morning thinking ""Oh my god, I'm with Rachel"". You know, someonewho makes you feel good, the way I am with Julie.  Was there a second of all?",2,Friends,307,56
6166,Rachel,1," No, I think that was the whole all.",2,Friends,36,8
6167,Ross,1, Okay. Okay.  Okay.,2,Friends,19,3
6168,Joey,1," I swear to god, Dad. That's not how they measure pants.",2,Friends,56,11
6176,Rachel,1, No. No no no no no. That's Rodney McDowell. Andie McDowell is the guyfrom Planet of the Apes.,2,Friends,94,18
6178,Rachel,1, You're welcome.,2,Friends,16,2
6179,Monica,2,"  Ok, these wereunbelievably expensive, and I know he's gonna grow out of them in like, 20 minutes, but Icouldn't resist. ",2,Friends,122,20
6183,Chandler,2," You know, it's... something funny about sneakers. I'll be right back. ",2,Friends,71,11
6184,Joey,2,"  I gotta get one, too.",2,Friends,23,5
6185,Ross,2,  What are you guys doing?,2,Friends,26,5
6186,Chandler,2, We're just hanging out by the spoons. Ladle?,2,Friends,45,8
6187,Ross,2," Look, would you guys grow up? That is the most natural beautiful thing inthe world.",2,Friends,84,15
6188,Joey,2," Yeah, we know, but there's a baby suckin' on it.",2,Friends,49,10
6189,Ross,2," This is my son having lunch, ok? It's gonna happen a lot, so you'd betterget used to it. Now if you have any problem with it, if you're uncomfortable, just askquestions. Carol's fine with it, now come on.",2,Friends,205,38
6190,Ross,2, Carol?,2,Friends,7,1
6191,Chandler,2, Carol? I was just wondering if Joey could ask you a question aboutbreast-feeding?,2,Friends,82,13
6193,Joey,2," Uh, does it hurt?",2,Friends,18,4
6195,Joey,2, Chandler?,2,Friends,10,1
6196,Chandler,2," So, uh, how often can you do it?",2,Friends,33,8
6198,Joey,2," Ok, I got one, I got one. Uh, if he blows into one, does the other one getbigger?",2,Friends,82,18
6201,Rachel,2," Yeah, I forget which ones.",2,Friends,27,5
6205,Rachel,2,  Thank you.  What a bitch.,2,Friends,27,5
6208,Monica,2," Ok, um, I'll go with you. ",2,Friends,27,6
6210,Ross,2,"  Hi, honey.",2,Friends,12,2
6211,Chandler,2," Hey, sweetums.",2,Friends,15,2
6212,Ross,2, Hello to the rest.,2,Friends,19,4
6214,Joey,2, Monica what're you doin'? You can't go shopping with her? What aboutRachel?,2,Friends,76,12
6215,Monica,2," It's gonna be a problem, isn't it?",2,Friends,35,7
6216,Chandler,2," Come on, you're going to Bloomingdale's with Julie? That'slike cheating on Rachel in her house of worship.",2,Friends,107,17
6217,Monica,2, But I'm...,2,Friends,11,2
6219,Ross,2,"  So, uh, Jules tells me you guys are going shopping tomorrow?",2,Friends,62,11
6220,Monica,2," Yeah, uh, it's actually not that big a deal.",2,Friends,45,9
6221,Ross,2," It's a big deal to me. This is great, Monica. I really appreciate this.",2,Friends,72,14
6222,Monica,2, You're welcome.,2,Friends,16,2
6225,Joey,2,  Bijan for men?  Bijan for men? Bijan for men?  HeyAnnabelle.,2,Friends,62,10
6227,Joey,2, Who?,2,Friends,5,1
6230,Joey,2, What's he doin' in my section?,2,Friends,31,6
