index,character,episode,line,season,show,characters_spoken,words_spoken
968,Rick,3,"Okay, alright, if I sounded a little defensive, it's because Pirates of the Pancreas was my baby.",1,Rick and Morty,97,17
972,Rick,3,"I-I got a lot of push-back when I pitched it, Morty. I guess I'm still a little defensive. Let's just find Dr. Bloom, alright? I-I'm picking up a distress signal in the liver, Morty.",1,Rick and Morty,182,34
976,Rick,3,Proceed to the liver.,1,Rick and Morty,21,4
982,Morty,3,*stumbles forward and hits his helmet on the window* Ow!,1,Rick and Morty,56,10
988,Morty,3,"It's really scary in here, Rick.",1,Rick and Morty,32,6
990,Rick,3,"Liver's under maintenance. Ruben's seen some rough years, Morty. Don't judge. You don't agree to have a theme park built inside you if your life's going great.",1,Rick and Morty,159,27
996,Morty,3,"OOOOHHH! Rick, it's a monster!",1,Rick and Morty,30,5
998,Rick,3,"No no, Morty. The only monster here is alcoi' *belch* i'holism.  That is an animatronic werewolf.",1,Rick and Morty,97,16
1004,Morty,3,Mmm! M-M-My-my-my Grandpa Rick sent me!,1,Rick and Morty,39,6
1012,Morty,3,*staring sheepishly at Annie* OhÄ,1,Rick and Morty,33,5
1018,Rick,3,"Hey Bloom, it's Rick. What the hell's goin' on here?",1,Rick and Morty,52,10
1024,Morty,3,Exhibits?,1,Rick and Morty,9,1
1030,Rick,3,Watch it.,1,Rick and Morty,9,2
1034,Morty,3,Diseases?!,1,Rick and Morty,10,1
1054,Jerry,3,"AhaÄ I'm sorry Jacob, I guess I'm still confused about the precise nature and origin of your relationship with my parents. Are you like ai'Are you like their caretaker? Is that what it is?",1,Rick and Morty,188,34
1060,Jerry,3,"Dad, please, what are you saying?",1,Rick and Morty,33,6
1062,Beth,3,"Whatever it is, it's beautiful Leonard. *glares at Jerry* And we support you.",1,Rick and Morty,77,13
1064,Jerry,3,"Speak for yourself! Because it, heheh, it sounds like you're about to say Jacob is your lover.",1,Rick and Morty,94,17
1076,Summer,3,"*smirks* Happy human holiday, Dad.",1,Rick and Morty,34,5
1096,Morty,3,"W-Well, I guess we better check it out.",1,Rick and Morty,39,8
1108,Morty,3,*raises his hand* I'll go. *glances at Annie* HehehÄ,1,Rick and Morty,52,9
1114,Morty,3,I'm not. I'm doin' it because it's fun. *he hops from frond to frond*,1,Rick and Morty,69,14
1126,Morty,3,Whoa! *grabs hold of the catwalk as a fluid drips down onto it* Whoa!,1,Rick and Morty,69,14
1130,Morty,3,Oh! What are those things?!,1,Rick and Morty,27,5
1164,Rick,3,"Just take a deep breath, Ruben.",1,Rick and Morty,31,6
1170,Morty,3,You're not gonna die! What's your name?,1,Rick and Morty,39,7
1178,Morty,3,Rick! Ruben's got tuberculosis!,1,Rick and Morty,31,4
1182,Rick,3,"Oh, great work, Morty. *pulls a massive syringe form his lab coat* I'll just cure it, and theni'",1,Rick and Morty,96,18
1186,Rick,3,"Okay. Well I can't cure death. This is bad, Morty. You're trapped in a dead man. Listen, if the situation keeps darkening, do yourself a favori'",1,Rick and Morty,144,26
1190,Rick,3,"i'and hop by Pirates of the Pancreas. Obviously I'm biased, but, I think it's great, Morty.",1,Rick and Morty,91,16
1194,Rick,3,"*sitting in a lounge chair, pulls out a flask* It's a bunch of pirates runnin' around a-a-a- pancreas. We don't whitewash it either, Morty. The pirates are really rapey. The top priority is to get you guys out of there, but I'm just saying, if that becomes impossiblei'",1,Rick and Morty,269,48
1200,Rick,3,"i'please, you gotta treat yourself.",1,Rick and Morty,35,5
1204,Morty,3,"Geez, what's that horrible smell?",1,Rick and Morty,33,5
1208,Morty,3,"Forget about the park, Doctor! How do we get out?!",1,Rick and Morty,50,10
1212,Morty,3,Everybody! Get to the colon!,1,Rick and Morty,28,5
1224,Morty,3,"Hey, just so you know, I-I'm actually fourteen. So, you knowÄ",1,Rick and Morty,61,11
1228,Morty,3,Not twelve.,1,Rick and Morty,11,2
1232,Morty,3,Because he just said I was twelve.,1,Rick and Morty,34,7
1238,Rick,3,"Oh. Oh, Morty. Strike one.",1,Rick and Morty,26,5
1240,Morty,3,*slumps forward* NnnÄ,1,Rick and Morty,21,3
1268,Morty,3,Doc! Didn't you say the body was filling up with gas?,1,Rick and Morty,53,11
1276,Morty,3,*grabs Annie's hand* Everybody! In here!,1,Rick and Morty,40,6
1288,Summer,3,"*singing* Drummer, drum, drum, drum! Drummer, drum, drum drum drum, Christmas drums!",1,Rick and Morty,84,12
1292,Summer,3,Christmas drums being played by a boy!,1,Rick and Morty,38,7
1296,Beth,3,"Jerry, come on. This is what you wanted.",1,Rick and Morty,40,8
1298,Jerry,3,"I get it, Beth. Be careful what you wish for. I'm being punished for taking your iPad.",1,Rick and Morty,86,17
1300,Beth,3,"What? Jerry, let that stuff go, okay? I'm sorry I was a bitch earlier. Let's just be here.",1,Rick and Morty,90,18
1306,Summer,3,"*stands up* Ethan, what are you doing here?",1,Rick and Morty,43,8
1310,Summer,3,I don't have my phone! I'm doing a human holiday!,1,Rick and Morty,49,10
1314,Summer,3,How you feel? Why is everything always happening to you?!,1,Rick and Morty,57,10
1316,Jerry,3,"*stands up* Summer, do you have a boyfriend?",1,Rick and Morty,44,8
1320,Summer,3,"I don't know Ethan, do I?",1,Rick and Morty,25,6
1344,Morty,3,Poncho? What is this in your backpack?,1,Rick and Morty,38,7
1358,Morty,3,AHHHHH!!!,1,Rick and Morty,9,1
1404,Summer,3,"Oh my god, I'm so sorry Ethan! *they hug* I love you!",1,Rick and Morty,53,12
1410,Jerry,3,UmÄ,1,Rick and Morty,3,1
1416,Jerry,3,No! Stop! I hate this!,1,Rick and Morty,22,5
1422,Jerry,3,"Well then, I hate Christmas! Enjoy being human! You guys are gross and lame.",1,Rick and Morty,76,14
1440,Rick,3,"Morty, you wanna put it on mute or something? ",1,Rick and Morty,46,9
1446,Rick,3,I'm trying to concentrate.,1,Rick and Morty,26,4
1450,Jerry,3,"Ah, Rick?",1,Rick and Morty,9,2
1452,Rick,3,"*holds up a hand without even looking over at him* Not now, Jerry. I've got much, much smaller fish to fry.",1,Rick and Morty,107,21
1454,Jerry,3,"*enters anyway* I wanted to say I'm sorry I ever judged you. *leans on the ping pong table, looking down at Ruben's corpse* Right now, you're my sanest relative.",1,Rick and Morty,161,29
1458,Rick,3,"RelativeÄ That's it! Relative size! Jerry, hand me a scalpel and a bundle of dynamite! *into his headset* Morty! Can you get to the left nipple?",1,Rick and Morty,144,26
1464,Morty,3,"Are you kidding? I'm hoping I can get to both of them, Rick.",1,Rick and Morty,60,13
1466,Rick,3,"Morty, I'm talkin' about Ruben's left nipple!",1,Rick and Morty,45,7
1470,Morty,3,We need to get to the left nipple!,1,Rick and Morty,34,8
1478,Morty,3,Why are you doing this bit? We're gonna die. Let's go.,1,Rick and Morty,54,11
1484,Jerry,3,"Well, I can see that you're busyÄ Merry Christmas, Rick.",1,Rick and Morty,56,10
1494,Morty,3,"ÄUh, wellÄ",1,Rick and Morty,10,2
1512,Morty,3,"Euuuugh! *grabs a fire extinguisher and beats the E. coli off the train with it* We're in the areola, Rick! Almost to the nipple! But we're also in a really bad situation!",1,Rick and Morty,171,32
1518,Rick,3,"I'm almost there, Morty!",1,Rick and Morty,24,4
1552,Morty,3,"Oh my god, the track!",1,Rick and Morty,21,5
1562,Morty,3,It's beautifulÄ,1,Rick and Morty,15,2
1574,Morty,3,UmÄ WeÄ Did we have some sort of relationship with him?,1,Rick and Morty,55,11
1578,Morty,3,Oh. Huh.,1,Rick and Morty,8,2
1582,Rick,3,Where's Dr. Bloom?,1,Rick and Morty,18,3
1584,Morty,3,Sorry RickÄ He's deadÄ,1,Rick and Morty,22,4
1586,Rick,3,"Goddamn it, Morty, I ask you to do one thing!",1,Rick and Morty,45,10
1594,Beth,3,Jerry doesn't know what he's missing.,1,Rick and Morty,37,6
1598,Beth,3,"I dunno, Jacob. Jerry got an invitation to be alive today, and he rejected it. I don't know if our marriage willi'",1,Rick and Morty,114,22
1602,Summer,3,It's raining blood!,1,Rick and Morty,19,3
1606,Beth,3,Oh god.,1,Rick and Morty,7,2
1612,Beth,3,Jerry!,1,Rick and Morty,6,1
1614,Jerry,3,*stands and hugs her* It's alright! The TV says there's nothing to worry about.,1,Rick and Morty,79,14
1620,Summer,3,"Dad, can I have my phone back?",1,Rick and Morty,30,7
1622,Jerry,3,"Sure, sweetie. *pulls out the stocking and gives Summer her phone, then gives Beth her tablet* Everybody, take a device. It'll help you relax.",1,Rick and Morty,142,24
1626,Jerry,3,"Yeah. *puts an arm around Beth and Jacob* I guess we really learned something this Christmas, Jacob.",1,Rick and Morty,100,17
1628,Summer,3,"No we didn't, Dad. No we didn't.",1,Rick and Morty,32,7
1634,Rick,3,"Too bad about Dr. Bloom. *Rick, Annie, and Morty exit the car* He was a genius. The only man capable of creating a new Anatomy Park.",1,Rick and Morty,132,26
1638,Rick,3,What about Pirates of the PancreasÄ?,1,Rick and Morty,36,6
1642,Rick,3,Booyah! Hold your breath!,1,Rick and Morty,25,4
1646,Morty,3,"Hey, wh-wh- What the hell, Rick? What the hell, man? I liked her! I really had somethin' going there, Rick!",1,Rick and Morty,107,20
1650,Rick,3,"Yeah, so I heard. You dodged a bullet, Morty, trust me. *whispers* Puffy vagina.",1,Rick and Morty,80,14
1652,Morty,3,W-What's wrong with that? That doesn't sound like a problem to me! I dunno!,1,Rick and Morty,75,14
1654,Rick,3,"C'mon. Let's get some stuffing, I'm starving.",1,Rick and Morty,45,7
1660,Rick,3,"Oh, unbelievable. We got a bunch of robot computer people sittin' around with their faces stuffed in computer screens.  Do you realize Christ was born today? Jesus Christ our Savior was born today! A-A-A-Are you people even human? What kind of Christmas is this?",1,Rick and Morty,262,44
1670,Rick,3,"Loud and clear, Annie.",1,Rick and Morty,22,4
1678,Rick,3,Hey everybody.,1,Rick and Morty,14,2
1684,Rick,3,"Yeah, talk to me.",1,Rick and Morty,17,4
1692,Rick,3,"Those guys are inside you building a piece of shit, Ethan! They're inside you building a monument to compromise! Fuck. Fuck those people. Fuck this whole thing, Ethan.",1,Rick and Morty,167,28
1699,Rick,3,Yeah Morty,2,Rick and Morty,10,2
1703,Rick,3,It's my favourite song,2,Rick and Morty,22,4
1705,Morty,3,"Oh, yeah",2,Rick and Morty,8,2
1709,Rick,3,"Oh yeah, distress beacon!  Yeah baby!",2,Rick and Morty,37,6
1711,Morty,3,You're excited about that?,2,Rick and Morty,26,4
1713,Rick,3,"The first rule of space travelkids, is always check out distress beacons; nine out of ten times its a ship full of dead aliens and a ton of freeshit!",2,Rick and Morty,149,29
1719,Rick,3,"One out of ten times its a deadly trap, but I'm ready to roll those dice!",2,Rick and Morty,73,16
1725,Summer,3,Seems like something terrible happened here.,2,Rick and Morty,44,6
1727,Rick,3,"Yeah. Cha-ching! Oh yeah, if you find a room full of eggs, don't shy away from it, give one of them a shake. Facehuggers are worth more than this ship.",2,Rick and Morty,151,30
1731,Morty,3,"Uh, what's that?",2,Rick and Morty,16,3
1733,Rick,3,This will make the cops write it up as a looting by the Korblocks.,2,Rick and Morty,66,14
1735,Summer,3,That's horrible!,2,Rick and Morty,16,2
1737,Rick,3,"I hear you man, cops are racist.",2,Rick and Morty,32,7
1741,Rick,3,"Oh, hey! You're alive! Thank God!",2,Rick and Morty,33,6
1747,Rick,3,and how do you know it didn't get on the ship with you? Those two ding-dongs seem pretty calm about the whole thing.,2,Rick and Morty,116,23
1757,Rick,3,Called it.,2,Rick and Morty,10,2
1761,Rick,3,Unity!?,2,Rick and Morty,7,1
1763,Morty,3,Rick?,2,Rick and Morty,5,1
1764,Summer,3,Grandpa?,2,Rick and Morty,8,1
1766,Rick,3,"Oh boy. Uh, these are my grandkids, Summer and Morty. Summer, Morty, this is uh, Unity. We sort of used to, uh, date.",2,Rick and Morty,117,23
1772,Rick,3,Quite an operation you got going here Une. You're a whole planet now huh?,2,Rick and Morty,73,14
1778,Summer,3,You mean stealing peoples bodies?,2,Rick and Morty,33,5
1780,Rick,3,"Summer, rude. Why don't you kids run off and play with Unity while Unity and I do some catching up.",2,Rick and Morty,99,20
1784,Summer,3,Ugh.,2,Rick and Morty,4,1
1786,Morty,3,"Wait! Rick, aren't these people going to barf into our mouths and absorb us?",2,Rick and Morty,76,14
1790,Summer,3,Well nowI'mgoing to barf. Come on Morty.,2,Rick and Morty,40,7
1791,Beth,10,"So dad, guess what tomorrow is...",1,Rick and Morty,33,6
1793,Rick,10,Martin Luther King Jr.'s birthday.,1,Rick and Morty,34,5
1795,Beth,10,"No... well, it might be...",1,Rick and Morty,26,5
1797,Rick,10,It is.,1,Rick and Morty,6,2
1799,Beth,10,"Fine, but also, tomorrow is your one year anniversary back in our lives. I'm gonna make you flying saucer-shaped pancakes.",1,Rick and Morty,122,20
1801,Rick,10,"Oh, there's no need to do that, Beth. Regular pancakes are fine.",1,Rick and Morty,64,12
1802,Beth,10,"Happy anniversary, dad!",1,Rick and Morty,23,3
1804,Rick,10,"Oh, I get it. Regular pancakes are already shaped like flying saucers.",1,Rick and Morty,70,12
1805,Jerry,10,The trick to cereal is keeping 70% of it above the milk.,2,Rick and Morty,56,12
1807,Beth,10,"Jerry, get a job.",2,Rick and Morty,17,4
1811,Rick,10,"Uh, w-why don't you get it Jerry? you're the man of the house and you don't have a job.",2,Rick and Morty,87,19
1813,Jerry,10,*Sighs and stands up to answer door*,2,Rick and Morty,36,7
1819,Summer,10,"*Drops spoon upon seeing the Courier Flap* Gross, whatisthat thing?",2,Rick and Morty,67,10
1821,Rick,10,"It's a Courier Flap, it's like the Intergalactic version of UPS but less off-putting. *Reaches hand into courier and retrieves a metallic egg-shaped item*",2,Rick and Morty,154,24
1833,Rick,10, Ughhhh... *places a napkin over the hologram and takes it to the bin in the kitchen),2,Rick and Morty,85,16
1837,Summer,10,Oh my God! My friend Tammy's marrying Birdperson!,2,Rick and Morty,49,8
1839,Jerry,10,"What the hell is a 'Birdperson,'?",2,Rick and Morty,33,6
1841,Morty,10,He's Rick's best friend.,2,Rick and Morty,24,4
1843,Rick,10,"Uhhhh, l-l-let's not get carried away, Morty.",2,Rick and Morty,45,7
1847,Rick,10,"No. Weddings are basically funerals with cake. If I wanted to watch someone throw their life away, *belch* I'd hang out with Jerry all day.",2,Rick and Morty,139,25
1851,Beth,10,"No, hold on, stay... 'Courier Flaps.'",2,Rick and Morty,37,6
1855,Beth,10,"Dad, you have a friend that's getting married... that's abigdeal.",2,Rick and Morty,65,10
1857,Jerry,10,*Scoffs* it's a big deal hehasa friend.,2,Rick and Morty,39,7
1859,Rick,10,"What do you know about friendship, Jerrrrrry?",2,Rick and Morty,45,7
1863,Beth,10,"Oh God, Jerry?! *Runs to front door*",2,Rick and Morty,36,7
1867,Beth,10,*Looking into sky* Where is it taking him?,2,Rick and Morty,42,8
1869,Rick,10,"*Still eating cereal* I assume Planet Squanch, 6000 lightyears across the galaxy.",2,Rick and Morty,81,12
1871,Morty,10,Wh?-Wh- th-th-that's insane!,2,Rick and Morty,28,3
1873,Rick,10,"Yeah, I know. Now we have to go to the wedding.",2,Rick and Morty,47,11
1879,Rick,10,"*Unscrewing and drinking from scotch flask* Hey, what's up, Squanchy?",2,Rick and Morty,69,10
1885,Beth,10,"*Holding a suit in a dry cleaning bag* Your language has 'squanch,' in it alot. Doesn't that become tedious and worn out like the Smurf thing?",2,Rick and Morty,142,26
1887,Rick,10,"Beth, Squanchy culture is more... contextual than literal. You just say what's in your squanch and people understand.",2,Rick and Morty,117,18
1889,Beth,10,"Oh, okay... Isquanchmy family.",2,Rick and Morty,30,4
1895,Beth,10,"What? I do, I squanch my family.",2,Rick and Morty,32,7
1896,Rick,1, Morty! You gotta come on. Jus'... You gotta come with me.,1,Rick and Morty,58,11
1897,Morty,1," *rubs his eyes* What, Rick? What's going on?",1,Rick and Morty,45,8
1898,Rick,1," I got a surprise for you, Morty.",1,Rick and Morty,33,7
1899,Morty,1, It's the middle of the night. What are you talking about?,1,Rick and Morty,58,11
1900,Rick,1," *spills booze on Morty's bed* Come on, I got a surprise for you. *drags Morty by the ankle* Come on, hurry up.",1,Rick and Morty,111,22
1902,Morty,1, Ow! Ow! You're tugging me too hard!,1,Rick and Morty,36,7
1903,Rick,1," We gotta go, gotta get outta here, come on. Got a surprise for you Morty.",1,Rick and Morty,74,15
1906,Rick,1," What do you think of this... flying vehicle, Morty? I built it outta stuff I found in the garage.",1,Rick and Morty,98,19
1907,Morty,1," Yeah, Rick... I-It's great. Is this the surprise?",1,Rick and Morty,50,8
1908,Rick,1," Morty. I had to... I had to do it. I had- I had to- I had to make a bomb, Morty. I had to create a bomb.",1,Rick and Morty,105,27
1909,Morty,1, What?! A bomb?!,1,Rick and Morty,16,3
1910,Rick,1," We're gonna drop it down there just get a whole fresh start, Morty. Create a whole fresh start.",1,Rick and Morty,96,18
1911,Morty,1, T-t-that's absolutely crazy!,1,Rick and Morty,29,3
1912,Rick,1," Come on, Morty. Just take it easy, Morty. It's gonna be good. Right now, we're gonna go pick up your little friend Jessica.",1,Rick and Morty,124,23
1913,Morty,1, Jessica? From my math class?,1,Rick and Morty,29,5
1915,Rick,1," When I drop the bomb you know, I want you to have somebody, you know? I want you to have the thing. I'm gonna make it like a new Adam and Eve, and you're gonna be Adam.",1,Rick and Morty,169,37
1916,Morty,1, OhhhÄ.,1,Rick and Morty,7,1
1917,Rick,1, And Jessica's gonna be Eve.,1,Rick and Morty,28,5
1918,Morty,1, Whhhh-wha?,1,Rick and Morty,11,1
1919,Rick,1," And so that's the surprise, Morty.",1,Rick and Morty,35,6
1920,Morty,1," No, you can't! *shoves Rick away* Jessica doesn't even know I exist! But- but, but forget about that, because you can't blow up humanity!",1,Rick and Morty,138,24
1921,Rick,1," I-I get what you're trying to say, Morty. Listen, I'm not... *spills beer down his shirt* You don't gotÄ Y-You don't gotta worry about me trying to fool around with Jessica or mess around with Jessica or anything. I'm not that kind of guy, Morty.",1,Rick and Morty,247,45
1922,Morty,1," What are you talking about, Rick?",1,Rick and Morty,34,6
1923,Rick,1," You- you don't have to worry about me getting with Jessica or anything. She- sh-she- she, she, she's all for you, Morty.",1,Rick and Morty,121,22
1924,Morty,1, I don't care about Jessica! Y-Yyyyyyyyyyoui',1,Rick and Morty,45,6
1925,Rick,1," You know what, Morty? You're right. *throws empty bottle into the backseat* Let's forget the girl all together. She, she's probably nothing but trouble, anyways. *presses a button*",1,Rick and Morty,181,28
1927,Morty,1," *unbuckles* That's itÄ that's it, Rick. I'm taking the wheel.",1,Rick and Morty,62,10
1929,Rick,1," Get off of me, Morty!",1,Rick and Morty,22,5
1931,Morty,1," I'm taking charge of this situation, buddy! *starts kicking at his face while grabbing the wheel* I'm puti'I'm, I'm, I'm, I'm puttin'Ä I-I'm, I'm, I'm not gonna stand around like some sort of dumbÄdumb person and just le-let you ruin the whole world!",1,Rick and Morty,251,43
1932,Rick,1,"  Come on! What's gotten into you? If you love Earth so much why don't you marry it? *pushes Morty off of him* What are you, crazy? Alright, Alright, Morty!",1,Rick and Morty,156,29
1934,Rick,1, Alright. I'll- I'll land. I'll land. I'll land. I'll land the thing. I'll land the thing. Big tough guy all of a sudden.,1,Rick and Morty,121,23
1937,Rick,1," We'll park it right here, Morty. Right here on the side of the reeÄ road here.",1,Rick and Morty,79,16
1938,Morty,1," Oh, thank God.",1,Rick and Morty,15,3
1939,Rick,1," You know what? That was all a test, Morty. Just an elaborate test to make you more assertive.",1,Rick and Morty,94,18
1940,Morty,1, It was?,1,Rick and Morty,8,2
1941,Rick,1," Sure. Why not? I don't, I don't know. Y-you know what, Mo-",1,Rick and Morty,59,12
1944,Morty,1, Um...,1,Rick and Morty,6,1
1945,Jerry,1, I see there's a new episode of that singing show tonight. Who do you guys think is gonna be the best singer?,1,Rick and Morty,109,22
1946,Summer,1," Oh my God, his head is in his food. I'm going to puke.",1,Rick and Morty,55,13
1947,Beth,1," Morty, are you getting sick?  I told you not to practice-kiss the living-room pillow. The dog sleeps on it.",1,Rick and Morty,108,19
1948,Morty,1," I wasn't kissing a pillow, mom. I just I didn't get a lot of sleep last night. Maybe my dreams were just too loud or something.",1,Rick and Morty,128,26
1949,Summer,1, Or maybe you were out all night again with Grandpa Rick.,1,Rick and Morty,57,11
1950,Jerry,1, What?,1,Rick and Morty,6,1
1951,Beth,1, Dad?,1,Rick and Morty,5,1
1952,Rick,1," What, so everyone's supposed to sleep every single night now? You realize that nighttime makes up half of all time?",1,Rick and Morty,116,20
1953,Jerry,1, Damn it!,1,Rick and Morty,9,2
1954,Beth,1, Jerry!,1,Rick and Morty,7,1
1955,Jerry,1, Beth!,1,Rick and Morty,6,1
1956,Summer,1," Oh my God, my parents are so loud, I want to die.",1,Rick and Morty,50,12
1957,Rick,1," Mm, there is no God, Summer. You gotta rip that band-aid off now. You'll thank me later.",1,Rick and Morty,89,17
1958,Jerry,1," Okay, with all due respect, Rick What am I talking about? What respect is due? How is my son supposed to pass his classes if you keep dragging him off for high-concept Sci-Fi rigamarole?",1,Rick and Morty,187,34
1959,Rick,1," Listen, Jerry. I-I-I don't want to overstep my bounds or anything. It's your house. It's your world. You're a real Julius Caesar but I'll tell you somethingi'tell you how I feel about school, Jerry. It's a waste of time.  Buncha people running around, bumping into each other. G-guy up front says, ""two plus two."" The people in the back say, ""four."" Then thei'then the bell rings, and they give you a carton of milk and a piece of paper that says you can go take a dump or something. I mean, it's not a place for smart people, Jerry. And I know that's not a popular opinion, but it's my two cents on the issue.",1,Rick and Morty,611,115
1960,Rick,1," This was a good breakfast, Beth. You really made the crap out of those eggs. I wish your mother was here to eat them.",1,Rick and Morty,118,24
1961,Beth,1," Oh, DadÄ",1,Rick and Morty,9,2
1962,Jerry,1, What? For real?,1,Rick and Morty,16,3
1966,Morty,1, Jessica.,1,Rick and Morty,9,1
1968,Morty,1, Jessica.,1,Rick and Morty,9,1
1973,Morty,1," Whoa! Hi, Jessica.",1,Rick and Morty,19,3
1975,Morty,1, Wow. Th-they're both great. Thank you!,1,Rick and Morty,39,6
1977,Morty,1," Uh, that's flatteringÄ and a little weird.",1,Rick and Morty,43,7
1979,Morty,1, Rename them?,1,Rick and Morty,13,2
1981,Morty,1," Wow. Well, okay, Jessica. L-let's give this a shot.",1,Rick and Morty,52,9
1984,Morty,1," Uh, I-I'm just doing my best.",1,Rick and Morty,30,6
1987,Morty,1," *sleep talking* Ah, Jessica.",1,Rick and Morty,29,4
1989,Morty,1, Jessica.,1,Rick and Morty,9,1
1992,Morty,1, Je-Jessica. Jessica.,1,Rick and Morty,21,2
2001,Morty,1," Oh, geez, Frank. I don't know if a knife is necessary. I mean, you know, y-you kind of had things handled without it.",1,Rick and Morty,118,23
2004,Rick,1," There you are, Morty. Listen to me. I got an errand to run in a whole different dimension. I need an extra pair of hands.",1,Rick and Morty,122,25
2005,Morty,1," Oh, geez, Rick. W-w-what'd you do to Frank?",1,Rick and Morty,44,8
2006,Rick,1," It's pretty obvious, Morty. I froze him. Now listen I need your help, Morty. I mean, we got we got to get get the hell out of here and go take care of business.  It's important. Come on, Morty.",1,Rick and Morty,194,39
2007,Morty,1," I don't know, Rick. I can't leave school again.",1,Rick and Morty,48,9
2008,Rick,1," Do you have any concept of how much higher the stakes get out there, Morty? What do you think I can just do it all by myself? Come on!",1,Rick and Morty,135,29
2009,Morty,1," Aw, geez. Okay. I guess I can skip history. What about Frank? I mean, shouldn't you unfreeze him?",1,Rick and Morty,98,18
2010,Rick,1," I'll do it later, Morty. He'll be fine. Let's go.",1,Rick and Morty,50,10
2012,Summer,1," Oh, my God. I'm about to walk past Frank Palicky. This is the story we'll be telling our children.",1,Rick and Morty,99,19
2014,Summer,1," Hi, Frank.",1,Rick and Morty,11,2
2016,Summer,1, AAAAAAAAAAAHHHHH!!!!!!!,1,Rick and Morty,24,1
2018,Beth,1, Scalpel.,1,Rick and Morty,9,1
2021,Jerry,1," Knock, knock.",1,Rick and Morty,14,2
2022,Beth,1, Jerry?,1,Rick and Morty,7,1
2023,Jerry,1," My manager gave me an hour for lunch, and I thought, ""hey, why not swing by where your wife works?""",1,Rick and Morty,100,20
2028,Beth,1," Jerry, please tell me you're here for an incredibly urgent reason.",1,Rick and Morty,67,11
2029,Jerry,1," Well, it's lunch. I mean, it's one of three meals that have existed for millennia.",1,Rick and Morty,83,15
2034,Beth,1," Okay, I only ask, Jerry, because, as you know, my job involves performing heart surgery.",1,Rick and Morty,89,15
2035,Jerry,1," Well, yeah, on horses.",1,Rick and Morty,23,4
2036,Beth,1, Excuse me?,1,Rick and Morty,11,2
2037,Beth,1," Okay, Let's not rehash that fight.  I sense that you're busy and will now be on my way.",1,Rick and Morty,88,18
2039,Beth,1," Whoa! What is this on the floor? Some kind of literature for a really nice-looking nursing home. Hey, honey, crazy idea bad pitch let's put your dad here. Let's put your dad in a nursing home.",1,Rick and Morty,193,36
2042,Beth,1," Hey, Tom! We know when we're losing him.  WE CAN HEAR THE BEEPS!",1,Rick and Morty,65,13
2044,Rick,1," There she is. All right. Come on, Morty. Let's go.",1,Rick and Morty,51,10
2045,Morty,1," Oh, geez, okay.",1,Rick and Morty,16,3
2047,Morty,1," Oh, man, Rick. What is this place?",1,Rick and Morty,35,7
2048,Rick,1," It's Dimension 35-C, and it's got the perfect climate conditions for a special type of tree, Morty, called a mega tree, and there's fruit in those trees, and there's seeds in those fruits. I'm talking about mega seeds. They're they're incredibly powerful, and I need them to help me with my research, Morty.",1,Rick and Morty,308,53
2049,Morty,1," Oh, man, Rick. I'm looking around this place, and I'm starting to work up some anxiety about this whole thing.",1,Rick and Morty,111,20
2050,Rick,1," All right, all right, calm down. Listen to me, Morty. I know that new situations can be intimidating. You're looking around, and it's all scary and different, but, you know, m-meeting them head on, charging right into them like a bull that's how we grow as people. I'm no stranger to scary situations. I deal with them all the time. Now, if you just stick with me, Morty, we're gonna be-",1,Rick and Morty,388,71
2052,Rick,1," HOLY CRAP, MORTY RUN!!!",1,Rick and Morty,24,4
2054,Rick,1," I never seen that thing before in my life. I don't even know what the hell it is! We got to get out of here, Morty! It's gonna kill us! We're gonna die! We're gonna die, Morty!",1,Rick and Morty,177,37
2057,Rick,1," Oh, Morty, take a deep breath. Breathe that breathe that fresh air in, Morty. Y-you smell that? That's the smell of adventure, Morty. That's that's the smell of of of of a whole different evolutionary timeline.",1,Rick and Morty,211,36
2058,Morty,1," All right, Rick, look how much longer is this gonna be? Shouldn't I be back at school by now?",1,Rick and Morty,94,19
2059,Rick,1," Are you joking me? I mean, look at all the crazy crap surrounding us. Look at that thing right there. What the hell is that thing? You think you're gonna see that kind of thing at school?  Look at it just lumbering around.",1,Rick and Morty,223,43
2060,Rick,1," It defies all logic, that thing.",1,Rick and Morty,33,6
2061,Morty,1," Yeah, Rick, I get it. We're surrounded by monsters. That's kind of the reason why I want to leave.",1,Rick and Morty,99,19
2063,Rick,1," Ta-ta-ta-ta-ta-ta. Morty, you see this?",1,Rick and Morty,40,5
2065,Rick,1," You see what we just stumbled upon, Morty? Any idea what that is down there?",1,Rick and Morty,77,15
2066,Morty,1, The mega trees?,1,Rick and Morty,16,3
2067,Rick,1," That's right, Morty the mega trees with the mega fruit on them and that's what I'm talking about, Morty. That's where my seeds are. If we would have done what you wanted, I would have never have found them, because you're so in love with school.",1,Rick and Morty,246,46
2068,Morty,1," All right, all right. So, what's so special about these seeds, anyways?",1,Rick and Morty,72,12
2069,Rick,1," You ask a lot of questions, Morty. Not very charismatic. It makes you kind of an  Under  underfoot figure.",1,Rick and Morty,107,19
2071,Rick,1," Just take these shoes, Morty. They're  special grappling shoes. When you're wearing these things, these babies, you can basically just walk on any surface you want, Morty up, down, below, turn around to the left. These things really bring it all together.",1,Rick and Morty,256,42
2073,Morty,1, AAAAAAAHHHH!!!!!!,1,Rick and Morty,18,1
